,,,,,,,,,,,,,,,,,,,,,,,
STT,Mã,Dashboard/báo cáo,Thông tin,Mô tả,Nhóm yêu cầu,Phân loại,Đánh giá,Độ chi tiết,Nguồn,Cần phân tích?,Cần test?,DL lịch sử?,Trạng thái mapping,Mapping (nghiệp vụ),Bảng nguồn,Trường nguồn,Điều kiện dữ liệu,Câu lệnh SQL,Câu lệnh update SIT,Note,Hoàn thành DEV,Loại dữ liệu,Kết quả SIT
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,2. Vốn kinh doanh của đơn vị trực thuộc,212,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_212_VKD_DONVI_TT,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '212'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_212_VKD_DONVI_TT
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '212'",,,Done,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,3. Phải thu dài hạn nội bộ,213,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_213_PTHU_NOIBO_DH,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '213'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_213_PTHU_NOIBO_DH
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '213'",,,Done,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,4. Phải thu dài hạn khác,218,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_218_PTHU_DH_KHAC,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '218'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_218_PTHU_DH_KHAC
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '218'",,,Done,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,4.1. Kí quỹ bảo hiểm,218.1,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_218_1_KIQUY_BH,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '218.1'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_218_1_KIQUY_BH
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '218.1'",,,Done,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,4.2. Phải thu dài hạn khác,218.2,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_218_2_PTHU_DH_KHAC,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '218.2'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_218_2_PTHU_DH_KHAC
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '218.2'",,,Done,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,II. Tài sản cố định,220,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_220_TSCD,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '220'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_220_TSCD
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '220'",,,Done,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,1. Tài sản cố định hữu hình,221,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_221_TSCD_HH,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '221'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_221_TSCD_HH
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '221'",,,Done,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,· Nguyên giá,222,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_222_TSCD_HH_NG,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '222'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_222_TSCD_HH_NG
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '222'",,,Done,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,· Giá trị hao mòn luỹ kế (*),223,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_223_TSCD_HH_HM,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '223'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_223_TSCD_HH_HM
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '223'",,,Done,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,2. Tài sản cố định thuê tài chính,224,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_224_TSCD_TTF,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '224'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_224_TSCD_TTF
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '224'",,,Done,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,· Nguyên giá,225,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_225_TSCD_TTF_NG,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '225'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_225_TSCD_TTF_NG
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '225'",,,Chưa có SQL,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,· Giá trị hao mòn luỹ kế (*),226,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_226_TSCD_TTF_HM,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '226'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_226_TSCD_TTF_HM
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '226'",,,Chưa có SQL,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,3. Tài sản cố định vô hình,227,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_227_TSCD_VH,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '227'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_227_TSCD_VH
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '227'",,,Done,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,· Nguyên giá,228,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_228_TSCD_VH_NG,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '228'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_228_TSCD_VH_NG
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '228'",,,Chưa có SQL,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,· Giá trị hao mòn luỹ kế (*),229,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_229_TSCD_VH_HM,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '229'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_229_TSCD_VH_HM
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '229'",,,Chưa có SQL,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,4. Chi phí xây dựng cơ bản dở dang,230,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_230_CPXDCB_DD,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '230'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_230_CPXDCB_DD
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '230'",,,Done,Dữ liệu động,P
23,,Dữ liệu tài chính doanh nghiệp bảo hiểm chi tiết -  Bảng cân đối kế toán ,III. Bất động sản đầu tư,240,Data Explorer,Chỉ tiêu cơ sở,Dễ,"kỳ quý hoặc năm hoặc bán niên, sàn, Ngành, CTDC, chỉ tiêu BC",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.rrow (rr),
 IDS.rcol (rc2),
 IDS.company_data (cd)",d.data_value AS CTBH_240_BDSDTU,"rc.enterprise_type_cd = 'bh'
 AND rc.report_cd LIKE 'BCDKT%'
 AND rc2.col_desc = '1'
 AND cd.report_year = :year
 AND cd.report_quarter = :quarter
 AND rr.row_desc = '240'","SELECT
  cd.id,
  rr.row_desc AS ma_chi_tieu,
  rr.row_name_vi AS ten_chi_tieu,
  d.data_value AS CTBH_240_BDSDTU
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id = rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd
  AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd
  AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter  
 WHERE rc.enterprise_type_cd = 'bh'
  AND rc.report_cd LIKE 'BCDKT%'
  AND rc2.col_desc = '1'
  AND cd.report_year = :year
  AND cd.report_quarter = :quarter
  AND rr.row_desc = '240'",,,Done,Dữ liệu động,P
